person_id,city,credit_card
12413,CityB,8510504296884587
12414,CityB,1557407841435702
12415,CityC,1439257803691231
12416,CityD,4780142609827233
12417,CityA,4765255004539904
12418,CityC,1913635603026341
12419,CityC,1501776238257744
12420,CityE,4931215563993126
12421,CityA,3174191240674716
12422,CityE,2215130080567213
12423,CityD,8915600404098594
12424,CityE,4116459100801148
12425,CityC,1859502085786241
12426,CityD,9717663285243007
12427,CityE,1124058830890199
12428,CityE,8208472494167421
12429,CityA,3053019511186446
12430,CityA,6945304556046712
12431,CityE,6308229354587449
12432,CityE,5804733993287533
12433,CityA,5839705005553886
12434,CityE,9030691746031349
12435,CityA,2738439617286951
12436,CityE,7406215921187039
12437,CityC,8631257446745445
12438,CityE,9103488476928672
12439,CityA,3169217190540524
12440,CityE,7886790940917407
12441,CityA,8037759287907890
12442,CityD,7215888152773372
12443,CityE,6529618963795938
12444,CityB,5792009709255865
12445,CityC,9552522915827694
12446,CityD,3753075470854242
12447,CityB,1909576265038635
12448,CityD,7918974199478571
12449,CityB,6898658124435161
12450,CityD,5438736049314116
12451,CityD,6616771211093340
12452,CityC,8106614900277217
12453,CityC,6452116352826800
12454,CityA,5356364692459667
12455,CityD,6912124270534207
12456,CityA,7020811524150678
12457,CityD,7814726400611558
12458,CityE,5116629132945968
12459,CityE,6287320484344576
12460,CityA,3879841676837274
12461,CityB,6617505479902426
12462,CityB,9141199286000748
12463,CityE,5758743626518120
12464,CityE,5009146626294245
12465,CityD,1309468588053684
12466,CityD,5958907261035850
12467,CityB,5837972442689510
12468,CityC,7318179674730217
12469,CityB,9747639985916690
12470,CityE,1811699743124895
12471,CityB,2928912208071008
12472,CityE,2135580796967962
12473,CityD,9221909669299587
12474,CityC,4083590427816015
12475,CityC,2013253841483494
12476,CityE,9127923980708154
12477,CityC,7586454084847031
12478,CityE,6356918376975276
12479,CityD,9399099532405574
12480,CityB,1608560568176547
12481,CityD,6893734444382571
12482,CityD,6160069424716804
12483,CityB,1899262059778682
12484,CityC,5779261300221531
12485,CityE,9169127845948739
12486,CityD,4146167886553166
12487,CityD,2664956047710472
12488,CityE,8965447379936976
12489,CityB,8070306391541265
12490,CityE,4113715847066073
12491,CityE,2345119448570312
12492,CityD,9412141276504694
12493,CityE,8209285245437313
12494,CityA,2223669241130860
12495,CityA,9929743039687249
12496,CityA,1959927846699394
12497,CityD,9903655549496112
12498,CityD,4982530556892486
12499,CityB,2993063899438528
12500,CityB,4733131983828415
12501,CityD,2236082849721539
12502,CityB,4199042120347163
12503,CityC,5172129359814845
12504,CityB,8486988649078099
12505,CityD,2177333939739016
12506,CityD,9160329718739474
12507,CityD,2127366862815397
12508,CityC,8866924175374788
12509,CityA,6827271095131335
12510,CityD,9643050951839607
12511,CityC,1267884127341819
12512,CityE,3353058570140519
12513,CityD,7631851357026687
12514,CityB,3794185962723411
12515,CityC,1566353684637409
12516,CityE,7231817121273345
12517,CityB,3806105067108021
12518,CityC,6194350337634761
12519,CityA,6459147270078059
12520,CityB,7349029842610584
12521,CityC,2020540547628021
12522,CityA,6385357752657934
12523,CityA,6587588603982055
12524,CityB,4370596406561982
12525,CityE,5775173246393457
12526,CityB,6573825751956903
12527,CityA,1953934332642625
12528,CityC,6541525854593344
12529,CityA,1544212598952377
12530,CityB,4283310752897997
12531,CityA,5226955453359431
12532,CityE,6102623428100648
12533,CityA,4445503519784363
12534,CityE,7383966529905269
12535,CityE,6605251955059493
12536,CityC,8431234954902418
12537,CityA,4169603164008992
12538,CityC,5683378520890400
12539,CityD,1142736010484106
12540,CityC,6682189801702772
12541,CityC,8782084087916543
12542,CityE,2224041320158073
12543,CityE,5155049997172085
12544,CityD,1916603600858516
12545,CityE,3913071500520922
12546,CityE,6154903557720789
12547,CityC,1153896263509209
12548,CityE,8841171358339399
12549,CityA,8014730780546466
12550,CityD,2415420213917924
12551,CityE,4179478266347056
12552,CityB,9795984664220758
12553,CityC,4965964976304407
12554,CityC,5783128529302059
12555,CityA,5492441483258117
12556,CityB,7282235523253475
12557,CityD,9956058492168679
12558,CityC,5036779345094736
12559,CityA,2462006173856255
12560,CityE,4713147212144381
12561,CityD,1007908851780829
12562,CityC,2947274546575089
12563,CityE,8353613148331200
12564,CityE,3652143566574070
12565,CityA,8352146940342442
12566,CityE,3010527734300860
12567,CityD,9933836671930263
12568,CityE,8073836829812124
12569,CityC,6578358164883228
12570,CityD,8924036071884123
12571,CityD,7748599187482158
12572,CityA,5903895100561576
12573,CityA,8406914279699289
12574,CityA,5841196370837833
12575,CityB,6634962034037194
12576,CityB,6396163221938061
12577,CityA,4088682460068663
12578,CityE,7977254633069656
12579,CityE,9712490435689434
12580,CityD,3274049833200235
12581,CityE,8617560332781726
12582,CityE,8447758848102043
12583,CityC,8371279045290154
12584,CityD,2844914893381416
12585,CityA,7702102897780016
12586,CityA,1672524467140750
12587,CityE,6961966381724944
12588,CityA,3056424346610648
12589,CityA,2644242824466288
12590,CityE,7351629861170097
12591,CityE,1631752621233055
12592,CityA,5730023300379198
12593,CityC,1223477579032691
12594,CityD,2362419807238863
12595,CityC,1273286018231996
12596,CityE,6618634425877745
12597,CityD,5840254138290682
12598,CityC,5778847545985658
12599,CityB,9018626538494177
12600,CityC,6753952168004490
12601,CityA,1908617238428214
12602,CityA,4590076400712012
12603,CityA,5162256334075700
12604,CityE,8476668517065987
12605,CityA,1729792367499102
12606,CityD,9394222016778670
12607,CityC,7836197893857737
12608,CityC,3317213855510494
12609,CityE,8894386334005870
12610,CityD,9331827188279411
12611,CityD,6337887478031017
12612,CityD,2899979350448696
12613,CityB,9020146923160108
12614,CityA,5710928333476414
12615,CityB,2089020633996995
12616,CityC,1231922644112116
12617,CityE,4967524715026061
12618,CityD,5831104109537886
12619,CityA,6240287153708109
12620,CityB,8313958039238483
12621,CityB,2474767392644555
12622,CityA,8027776503265644
12623,CityC,3715419065473425
12624,CityA,5616132356913711
12625,CityC,9031331844594906
12626,CityD,4181145204246575
12627,CityD,9126157380715138
12628,CityC,6092159812630472
12629,CityC,7781231240610835
12630,CityD,2920866244374333
12631,CityE,7855844201239925
12632,CityD,8078758212105656
12633,CityC,9213474497011610
12634,CityE,7583843883339781
12635,CityD,1259572356330300
12636,CityB,3433747788586014
12637,CityA,4130237064945629
12638,CityB,4196114908062720
12639,CityA,7876035439792733
12640,CityB,9079878439145900
12641,CityE,7925918393513632
12642,CityD,2433039522086447
12643,CityC,6127652041441636
12644,CityE,4354573226103106
12645,CityB,4370220144445701
12646,CityA,2098190600577653
12647,CityE,6779498523507221
12648,CityE,5158296001392688
12649,CityB,6847997309884458
12650,CityB,4512142844840392
12651,CityD,6459992812200739
12652,CityC,3241745901178523
12653,CityB,2028355524054902
12654,CityC,9319865613640832
12655,CityE,1461920807165601
12656,CityD,1754476658070483
12657,CityE,6561363613452869
12658,CityE,8832787291508471
12659,CityE,9901832221670252
12660,CityE,7507457837743951
12661,CityD,8905069219058765
12662,CityA,6042327852194055
12663,CityA,2123514834032805
12664,CityC,9595065209513077
12665,CityC,6281840495165029
12666,CityA,7401214542577222
12667,CityC,3639925045958923
12668,CityC,6681085190505384
12669,CityB,4907449106468030
12670,CityB,4971263573338722
12671,CityA,7819254988878002
12672,CityE,7470481211108888
12673,CityD,1387137747930730
12674,CityB,7432893801203886
12675,CityA,1387104297734865
12676,CityA,9696596082311467
12677,CityD,8707284775406556
12678,CityA,9331970502505297
12679,CityD,7623772671733062
12680,CityB,4177013570244770
12681,CityD,1733785651989650
12682,CityC,4067332279513666
12683,CityE,3692533617239705
12684,CityB,6920198927072018
12685,CityB,1061358444533071
12686,CityB,4192251189051506
12687,CityE,2848026863945890
12688,CityE,7707137242673862
12689,CityD,2454632948211040
12690,CityD,8111711869591279
12691,CityC,1355457236056160
12692,CityD,1995157490617713
12693,CityD,3974073596737854
12694,CityC,9283574348474909
12695,CityC,5565148484665700
12696,CityD,3908659211591222
12697,CityC,2198108654461958
12698,CityB,4271353237427228
12699,CityA,3268475339017130
12700,CityA,8593090781319791
12701,CityE,9206504510665779
12702,CityE,9684432143296481
12703,CityB,2023410536869779
12704,CityB,6735084729567110
12705,CityC,7824317143111967
12706,CityC,2174982766033299
12707,CityD,8067833323286339
12708,CityE,6047229864799501
12709,CityD,7353239558474336
12710,CityA,7048066873316028
12711,CityA,9278424648310167
12712,CityC,1951397319315257
12713,CityE,2042179554201133
12714,CityB,5879397199844507
12715,CityE,7066746334178745
12716,CityB,7708669290134678
12717,CityD,3972172915599796
12718,CityB,9474026853250772
12719,CityC,4989617050484494
12720,CityE,5721176391089624
12721,CityB,5242537249784404
12722,CityD,4772816293917316
12723,CityB,9761285199243656
12724,CityD,1092993530835815
12725,CityB,5527413442554708
12726,CityA,1458595341745600
12727,CityC,3747833613461989
12728,CityE,2873470251153797
12729,CityC,8066833234353097
12730,CityE,7786489622704018
12731,CityB,6116883091610118
12732,CityC,7033449611090854
12733,CityA,7304189433576778
12734,CityB,1897304929784666
12735,CityA,6748812827568589
12736,CityB,5593489338999713
12737,CityD,1278819303562700
12738,CityE,3710847175757269
12739,CityE,1392640131158631
12740,CityA,9971546898711724
12741,CityA,9753400175263381
12742,CityA,4962449585697479
12743,CityD,4106432380242033
12744,CityB,4201909238338036
12745,CityC,4118307961423420
12746,CityA,4860249118237252
12747,CityA,6245830464833181
12748,CityD,7577099942087600
12749,CityC,2020603310605963
12750,CityE,8408578120912734
12751,CityA,2876100112505419
12752,CityE,1731735578302876
12753,CityA,8835182794579292
12754,CityB,4753098589496133
12755,CityA,6123326193987777
12756,CityA,6188508081458070
12757,CityA,7845327926014652
12758,CityD,3746986597720955
12759,CityD,3230584721168464
12760,CityA,7424204883718734
12761,CityD,6403438229260207
12762,CityD,8580074761299393
12763,CityC,7353667638124360
12764,CityA,6246194634714801
12765,CityD,1735882383404667
12766,CityE,4133947937655102
12767,CityE,1647975501118184
12768,CityC,6029458804450032
12769,CityB,4043015904234639
12770,CityE,4309394654288959
12771,CityC,5539268070172497
12772,CityD,2860309643558330
12773,CityB,8180293038637876
12774,CityB,8511875707211089
12775,CityB,2011046810942411
12776,CityE,9347721160216742
12777,CityB,2411067787388424
12778,CityA,6707621672521708
12779,CityD,9160350098768372
12780,CityD,6444911464352175
12781,CityB,3830145388259833
12782,CityB,1192326083919942
12783,CityB,4532892262308075
12784,CityD,6342649294402625
12785,CityB,6392207926686175
12786,CityB,9891397668318203
12787,CityD,7742171205848760
12788,CityC,3023130534768669
12789,CityD,4811472011880020
12790,CityC,9378803605593925
12791,CityE,6629593016252069
12792,CityE,1739608798344674
12793,CityC,4445511485373861
12794,CityD,8079920043577287
12795,CityA,6080287465486192
12796,CityD,9539323835424183
12797,CityD,4250077155053477
12798,CityC,9178136112186952
12799,CityA,5816943725299585
12800,CityA,5133630499068496
12801,CityE,3975540249229746
12802,CityA,4187021829332807
12803,CityC,6342935243391340
12804,CityC,6603719104030630
12805,CityA,9887768659637497
12806,CityA,7014064456316440
12807,CityD,7859795187217791
12808,CityC,5542235694031700
12809,CityB,6771677584476995
12810,CityD,8875026649579501
12811,CityC,3872586666471212
12812,CityC,9398126906524889
12813,CityE,8263413166500547
12814,CityD,7296464468294694
12815,CityC,3871259744340406
12816,CityD,4863747253727640
12817,CityC,7916274827153856
12818,CityC,3996257015803467
12819,CityB,9166650872466702
12820,CityE,8409851554940178
12821,CityD,6296745854961376
12822,CityC,7040605231504022
12823,CityD,5015474432110523
12824,CityD,2534488504596641
12825,CityA,1772401667837586
12826,CityD,2649916345655830
12827,CityA,7170532424579311
12828,CityD,5755904082951477
12829,CityD,6500396620222399
12830,CityA,8780377766652322
12831,CityE,5996055029908685
12832,CityD,9916776788504720
12833,CityC,5406225181021879
12834,CityE,1836490667636074
12835,CityB,7612705530313885
12836,CityD,3468502779248730
12837,CityB,6991632298678677
12838,CityE,8555136328314664
12839,CityC,7788264818390986
12840,CityD,5543502874414269
12841,CityA,5755331191950873
12842,CityB,1589191505100857
12843,CityA,7775825007949818
12844,CityE,6631248653357143
12845,CityD,7637573117721601
12846,CityD,8576451257929543
12847,CityB,4800207646180239
12848,CityB,3272659344423754
12849,CityC,1079600494395418
12850,CityE,2309345130437596
12851,CityB,3550864791393381
12852,CityA,3909842466530452
12853,CityA,2092467577584237
12854,CityD,6861572644651581
12855,CityE,6801402703475695
12856,CityC,3298120780680874
12857,CityC,1263403680339297
12858,CityC,3723664898579889
12859,CityB,1792229271242962
12860,CityE,3081962828850640
12861,CityE,7001140501190802
12862,CityA,1829127743031842
12863,CityC,2223192612427655
12864,CityA,9566251385717254
12865,CityB,9900466370955488
12866,CityD,8632529088811369
12867,CityC,6506135430834228
12868,CityA,4642174383213959
12869,CityE,8043893183662571
12870,CityA,5775385444765441
12871,CityB,3471962179394481
12872,CityC,7100522587271492
12873,CityD,2589493085011598
12874,CityB,8004434924239533
12875,CityE,7117329632798450
12876,CityB,1236529816018118
12877,CityA,3832092656339375
12878,CityB,3718676324249578
12879,CityC,1480290652135577
12880,CityA,2042587333572011
12881,CityA,9989565640752480
12882,CityC,8240348531320279
12883,CityA,4077478716297444
12884,CityA,6408166923819149
12885,CityD,4882997196580102
12886,CityE,1196569834701013
12887,CityB,3493266526632715
12888,CityD,9135897758240028
12889,CityE,6035446295092214
12890,CityD,4546545763110187
12891,CityD,3991431402093646
12892,CityB,6414027324179042
12893,CityA,1775450193226382
12894,CityB,5292300255497370
12895,CityE,6721860240571122
12896,CityC,4008821582153264
12897,CityB,8824705927529603
12898,CityB,9982980807194102
12899,CityE,8090764200857752
12900,CityA,1595309718649780
12901,CityC,1938640116022520
12902,CityC,2105494333548127
12903,CityC,9049261867982591
12904,CityC,1800423736015097
12905,CityD,3458667491666181
12906,CityE,6432797742963503
12907,CityE,4408934287271352
12908,CityA,1238981507246077
12909,CityC,2737790339924642
12910,CityA,7890245489055209
12911,CityD,3549553005314241
12912,CityC,5616925243333960
12913,CityE,7766479234973308
12914,CityC,7751517802800268
12915,CityB,1073308800052824
12916,CityA,2745048329732378
12917,CityD,2144863918393433
12918,CityA,4665162065673291
12919,CityC,6295630992005148
12920,CityC,8941885644880236
12921,CityC,4682677132200402
12922,CityD,3625890832645625
12923,CityE,2762975384572713
12924,CityD,6235976494387952
12925,CityC,6905751515430048
12926,CityA,8135928227293593
12927,CityC,5529190267598526
12928,CityE,1990216061282211
12929,CityB,5653493957622411
12930,CityA,6643806263275873
12931,CityE,7438223105004770
12932,CityD,5080522731993809
12933,CityB,5785305140795582
12934,CityA,5279429800895731
12935,CityA,9309715948898212
12936,CityA,4394098536259050
12937,CityE,9834704441758096
12938,CityC,6233957703895789
12939,CityC,6315653622664770
12940,CityE,7809627308821486
12941,CityE,9127732285535230
12942,CityC,7729414943490290
12943,CityC,8571931097036279
12944,CityA,9065793398628661
12945,CityE,7249177715222972
12946,CityD,9461880353035732
12947,CityB,4729423284784151
12948,CityA,9349834875507914
12949,CityB,3711065660671531
12950,CityB,5031443697101953
12951,CityD,9038586597486163
12952,CityB,4149647181933290
12953,CityC,2769355530758493
12954,CityB,9336801553933031
12955,CityD,4532903974218637
12956,CityD,5950044869624297
12957,CityE,3402228199551312
12958,CityA,4033324073102752
12959,CityE,1867185835111841
12960,CityD,7412808320656817
12961,CityA,3229497976929684
12962,CityA,5055629659395212
12963,CityE,4012000148536292
12964,CityC,9791129562367647
12965,CityC,3931624208566651
12966,CityD,8744315545194042
12967,CityB,4967704893912008
12968,CityD,8604152460951361
12969,CityD,7583367932280577
12970,CityC,4723472242189315
12971,CityD,9426169617628391
12972,CityC,2284744569075597
12973,CityD,9457507841937465
12974,CityE,5892133235099432
12975,CityB,5765295594108960
12976,CityE,6401176398425611
12977,CityB,4748132607003397
12978,CityE,8633859310278097
12979,CityB,4853158195530207
12980,CityD,6893261803284788
12981,CityD,8689466293721901
12982,CityC,2634942232172460
12983,CityC,8226201772800843
12984,CityC,5444201454803315
12985,CityA,5956844945490631
12986,CityA,7326496693925416
12987,CityE,2757809372502580
12988,CityB,2512335746524580
12989,CityE,5861120942666926
12990,CityA,1316417793383814
12991,CityC,8295045972787176
12992,CityC,4917956013911981
12993,CityB,2059111062172282
12994,CityC,8567989194552239
12995,CityB,2493345239549250
12996,CityB,3289001833326693
12997,CityB,2635312909797732
12998,CityB,6414810286284373
12999,CityA,3386251297965016
13000,CityE,9662446920706673
13001,CityD,8344639499125660
13002,CityD,4779455375446620
13003,CityD,8063800335067879
13004,CityA,4935075477315278
13005,CityD,8989648693031825
13006,CityA,3879395435401928
13007,CityD,2478566262624978
13008,CityD,1517994510119190
13009,CityD,3470220143908832
13010,CityE,7468538394596115
13011,CityC,3229178236634362
13012,CityA,4247924153813341
13013,CityE,2605107841757318
13014,CityD,9319177262809652
13015,CityB,5254976375510121
13016,CityD,9752947268872665
13017,CityC,5941650974275253
13018,CityD,4682857830006445
13019,CityC,3101110235043173
13020,CityA,5104216305141719
13021,CityA,4238174936395577
13022,CityA,3886589598083188
13023,CityC,6826122831474421
13024,CityC,9158039152841744
13025,CityE,8536770112058328
13026,CityD,7261542651360135
13027,CityE,4226409708044343
13028,CityB,2285179032961120
13029,CityA,9886221635152037
13030,CityA,9913538126100650
13031,CityE,4154691750768209
13032,CityE,2228862940077093
13033,CityE,7263698944899281
13034,CityD,5791697681237704
13035,CityC,5102950294842831
13036,CityA,3832933537397939
13037,CityC,5804676408917187
13038,CityD,5666307994948231
13039,CityA,4715979105142599
13040,CityE,5419290310859455
13041,CityE,3623068469072149
13042,CityD,4825217507406603
13043,CityB,6725632345158859
13044,CityD,3363311852538293
13045,CityB,1186384775483736
13046,CityE,3545617264183779
13047,CityB,6231963559849650
13048,CityB,3493024371917671
13049,CityD,8509495725487922
13050,CityB,1694351569245414
13051,CityC,6533203410733482
13052,CityD,2155622476048987
13053,CityE,3265584392397496
13054,CityD,1765122982411131
13055,CityD,9091569196030362
13056,CityE,9593122146270738
13057,CityB,6805721170604870
13058,CityD,1465558671679847
13059,CityA,7873382282745341
13060,CityB,7814264013939399
13061,CityB,8269540653306940
13062,CityD,7309248579267772
13063,CityE,9593043634035274
13064,CityD,9981948480169513
13065,CityB,8926396508895359
13066,CityB,5597189441466608
13067,CityE,3026841347697228
13068,CityD,4772595175324715
13069,CityE,4043447484868902
13070,CityE,7446532269444257
13071,CityA,9760291817712123
13072,CityC,2097729818418994
13073,CityB,8814461899734553
13074,CityC,3398271951452039
13075,CityA,7316637148664565
13076,CityA,9763129345261115
13077,CityE,1302340846524816
13078,CityA,2230307444019273
13079,CityC,1783408683636868
13080,CityB,2282075627010973
13081,CityB,5747947764941441
13082,CityA,4652563893113853
13083,CityE,6109669949365349
13084,CityB,6702139729554220
13085,CityC,8887575350157008
13086,CityC,1898862378357052
13087,CityD,1152603972611839
13088,CityC,7746888740304050
13089,CityD,7865747909599035
13090,CityD,1944079041221376
13091,CityE,4755620837974627
13092,CityC,1042770505496828
13093,CityC,5601623173696009
13094,CityC,9448621820896417
13095,CityA,7160715454034868
13096,CityE,9942152868146609
13097,CityA,7166884687165525
13098,CityD,8012081439676961
13099,CityC,9777710769859292
13100,CityE,5723082327686450
13101,CityD,3937861867366413
13102,CityE,4436353869642754
13103,CityB,7728707673006926
13104,CityB,6829679235506124
13105,CityD,5097811986318592
13106,CityC,5370447378102563
13107,CityE,7649235347405896
13108,CityD,6123606936579736
13109,CityA,9715232408384860
13110,CityA,1438631624517596
13111,CityA,7400260155096116
13112,CityA,9510301511192844
13113,CityA,1093591398010061
13114,CityA,7510796511057201
13115,CityA,3341241014367753
13116,CityD,1070280591044350
13117,CityD,7494957586842685
13118,CityA,2008181191210743
13119,CityA,2284961307416911
13120,CityA,9051190679634092
13121,CityA,8627685988968126
13122,CityA,2091335902876517
13123,CityE,8269386283491874
13124,CityB,3070004438263760
13125,CityC,4080209093902141
13126,CityB,3026044098477726
13127,CityD,2457747539118744
13128,CityC,2936675252181117
13129,CityE,5943351090054192
13130,CityC,9640015183989986
13131,CityB,4063256297340899
13132,CityC,7135500959673149
13133,CityE,7955216278526626
13134,CityA,9293337528167813
13135,CityB,5127950629190497
13136,CityB,7970331624335159
13137,CityD,9038052861259111
13138,CityE,7792554444016142
13139,CityC,6828714760461990
13140,CityB,6454926279123208
13141,CityB,7518093346173197
13142,CityD,8677986673387953
13143,CityE,9971750830450141
13144,CityD,1502232036634122
13145,CityB,2146890754654816
13146,CityC,9106544873165394
13147,CityA,8838899553932648
13148,CityD,4758293669828612
13149,CityB,8490926546490605
13150,CityC,6165656529383871
13151,CityE,3086031752403405
13152,CityB,1730279212083553
13153,CityB,2403249434708667
13154,CityC,2386147914959687
13155,CityE,9971808495390651
13156,CityE,9779151782603928
13157,CityB,6573831193328760
13158,CityC,5429989042285877
13159,CityC,5652740403973435
13160,CityB,6156227130576384
13161,CityA,3710737560243035
13162,CityC,4921691570911809
13163,CityA,8065759590768358
13164,CityD,4147411716900566
13165,CityB,5725104342906670
13166,CityC,9616124421443051
13167,CityC,3821471120053743
13168,CityE,1875121256758455
13169,CityB,9206015429728200
13170,CityC,5479285752275888
13171,CityE,1438351124619241
13172,CityA,1221396362196811
13173,CityD,3749237318114642
13174,CityA,9013748680473348
13175,CityE,3980283113589915
13176,CityB,9031017597454961
13177,CityB,5888829934574516
13178,CityD,9880701082960492
13179,CityB,9730179007166280
13180,CityE,3088445387909783
13181,CityE,7107508105280927
13182,CityA,3750640850195891
13183,CityE,6045554974930632
13184,CityC,3144383350602941
13185,CityD,1459324992933306
13186,CityB,3497600961414091
13187,CityD,5595147954559983
13188,CityC,1071118813519498
13189,CityA,5903124410500008
13190,CityD,3334194779289606
13191,CityE,3200517606772081
13192,CityA,7933057393750815
13193,CityA,5445403322254477
13194,CityB,6314519191912839
13195,CityC,7422613671282582
13196,CityD,4465225331443750
13197,CityA,4898139369215138
13198,CityC,8012956629156933
13199,CityB,6663090647962831
13200,CityA,5253495718294435
13201,CityA,7069558441534164
13202,CityB,6645383764743921
13203,CityE,7503485183560952
13204,CityD,1038543214164374
13205,CityA,4717464854384844
13206,CityD,6121736539072938
13207,CityE,6011735354846759
13208,CityA,3531789240404042
13209,CityA,6904189383158649
13210,CityB,5533293181667477
13211,CityE,2051364421586166
13212,CityE,9360734467462072
13213,CityA,4560733205261030
13214,CityC,4602234211392148
13215,CityA,8096105669677245
13216,CityA,1990895230111834
13217,CityA,4052661189374926
13218,CityB,4558422901650483
13219,CityE,2559752148092314
13220,CityE,3993333880271237
13221,CityE,7563957019644975
13222,CityE,4688713061451312
13223,CityE,8651434992727049
13224,CityE,7409415906575215
13225,CityC,6000250688055428
13226,CityB,4813980756975104
13227,CityE,1769509680526732
13228,CityA,2476034550614772
13229,CityC,4096860725420283
13230,CityB,1777381070461541
13231,CityC,5276132053440362
13232,CityC,4926415598551949
13233,CityA,3703067545234269
13234,CityD,5184209858643858
13235,CityC,4104833103030344
13236,CityE,9511450211140218
13237,CityC,1667123699964038
13238,CityB,5249740765908350
13239,CityD,3161347129586280
13240,CityD,1119670687007908
13241,CityE,8073280614604569
13242,CityC,2014888600661538
13243,CityB,9796941233882522
13244,CityB,2210066438428593
13245,CityD,7670553730550706
13246,CityD,3510613911326646
13247,CityE,2534462117465262
13248,CityC,8959409640004303
13249,CityA,2516294623942040
13250,CityA,1602452177556013
13251,CityC,4466931282053178
13252,CityA,7880876263891745
13253,CityD,9916534958823759
13254,CityA,4100089949928495
13255,CityB,1749724453963130
13256,CityE,4270750808066886
13257,CityE,4363248339551197
13258,CityA,3592241112853981
13259,CityC,1883629490381524
13260,CityE,4989488312156484
13261,CityC,1212024421669771
13262,CityD,9002235409167652
13263,CityC,9866854587249865
13264,CityC,1896041493615310
13265,CityB,2269572159551042
13266,CityE,1858400974517844
13267,CityE,1799950115230351
13268,CityA,1361039344723025
13269,CityD,3217699209504627
13270,CityC,3263873988465854
13271,CityD,2927617731618688
13272,CityC,6549516918358657
13273,CityE,2652427004390756
13274,CityE,7885833262863844
13275,CityA,8898602683079339
13276,CityE,1599547621027661
13277,CityA,6665521309686728
13278,CityD,8034126826967705
13279,CityE,1585265510781536
13280,CityA,1158213569736478
13281,CityB,6384606102195312
13282,CityE,2662346567850962
13283,CityA,7949655019460768
13284,CityB,8532524354062861
13285,CityD,2168689493027842
13286,CityB,6613861866736059
13287,CityC,4644752427234823
13288,CityA,8186850975330410
13289,CityB,9682574995826114
13290,CityE,8429665446610289
13291,CityC,5501189181915058
13292,CityC,1718179094150304
13293,CityD,4955877938083319
13294,CityB,3677525646174004
13295,CityA,4900906378000614
13296,CityC,6988317769631732
13297,CityB,3905098023609830
13298,CityA,7736233238731243
13299,CityA,6649503372134122
13300,CityC,1778561291413332
13301,CityC,4324051528076315
13302,CityA,1263621247732213
13303,CityA,4431425870407657
13304,CityB,5974857885482962
13305,CityA,4510857651547798
13306,CityD,8757665077078761
13307,CityA,6763617101023286
13308,CityA,1072316264328168
13309,CityA,9187799890396512
13310,CityA,4240843486312068
13311,CityC,1785086304949642
13312,CityC,3340894720758944
13313,CityA,7327653374791842
13314,CityC,5654501977180479
13315,CityA,7834297901817506
13316,CityC,6027619614075010
13317,CityC,1882965958144813
13318,CityB,7196883286227753
13319,CityD,9092161147904112
13320,CityE,8597065489811032
13321,CityE,6887571708036644
13322,CityD,1493167469283267
13323,CityE,7351098433396262
13324,CityA,7037905103811395
13325,CityC,2473190919188466
13326,CityB,7317947813579837
13327,CityA,8085206066837682
13328,CityC,1176144572339839
13329,CityD,3858832815652763
13330,CityC,2991279676531142
13331,CityE,5680741757913270
13332,CityD,3955953405963824
13333,CityB,4033804425196326
13334,CityD,8605608350508690
13335,CityD,1124707574264535
13336,CityA,7390569159220586
13337,CityD,3007971446286956
13338,CityE,1766254165881518
13339,CityA,7738737735733569
13340,CityA,3385566407820223
13341,CityC,6046447305373284
13342,CityC,6207663336389841
13343,CityE,4978998623475988
13344,CityA,8660654336007728
13345,CityC,7144411773365820
13346,CityD,8598712319272434
13347,CityC,1837542243086299
13348,CityE,8805304860235110
13349,CityA,7339145806471292
13350,CityC,2048558143764181
13351,CityA,1436674635966648
13352,CityE,8202196664801668
13353,CityE,1491107476366224
13354,CityB,7565981199362676
13355,CityA,7188954884254738
13356,CityA,8779288647319522
13357,CityB,2974835690540329
13358,CityE,3681845068713280
13359,CityA,2489810605350637
13360,CityD,9260286779301773
13361,CityB,6365431696537872
13362,CityE,7411563533441866
13363,CityD,9036537407630529
13364,CityC,5857108817672568
13365,CityB,3168764788470340
13366,CityE,8576244240019235
13367,CityB,6908517748630302
13368,CityD,7112759083267095
13369,CityA,9948203042358379
13370,CityB,7829830672604214
13371,CityC,6934174149396124
13372,CityE,9932449304274319
13373,CityD,7110829279052874
13374,CityE,3167833419099035
13375,CityC,1227641769664992
13376,CityD,9557089743820302
13377,CityB,2983392223237511
13378,CityA,1938326531526435
13379,CityA,1181766863503969
13380,CityA,9999796992055351
13381,CityD,2106894255430689
13382,CityD,7384463681625726
13383,CityD,3161383830480396
13384,CityB,7532575437299518
13385,CityB,3675402366477365
13386,CityE,6439725698817785
13387,CityA,6605761013359134
13388,CityC,7186248540222397
13389,CityC,6420247229842068
13390,CityE,7575179616258309
13391,CityC,7857469780346971
13392,CityB,1802066500776015
13393,CityC,5188637208258799
13394,CityB,5600736054352967
13395,CityD,7906459616664641
13396,CityE,6171666059168805
13397,CityB,8312082099023065
13398,CityD,3292729108744250
13399,CityD,6699931526460401
13400,CityC,9886200900723252
13401,CityD,3314775285889601
13402,CityC,1523144141563090
13403,CityC,4555856087060944
13404,CityE,2837255031373768
13405,CityA,7004323715698040
13406,CityA,8609631459389108
13407,CityC,8921620530249208
13408,CityD,6833868480002811
13409,CityE,3162796046612073
13410,CityA,3311525390286203
13411,CityB,5775342235029967
