person_id,city,credit_card,transactions
25707,CityB,5965131859576155,10
25708,CityB,7995046987738604,6
25709,CityE,4956951513892355,12
25710,CityA,4222729890433609,8
25711,CityA,3899140860938053,12
25712,CityC,8671654230513714,9
25713,CityD,6588458436790022,14
25714,CityA,7251102820388787,7
25715,CityB,7538835207666685,10
25716,CityC,5107466440872444,4
25717,CityE,9420151684976320,16
25718,CityE,9232054197951955,19
25719,CityA,5448228021918003,2
25720,CityB,1929797264672016,12
25721,CityB,7705716911936503,19
25722,CityD,8600004954627777,15
25723,CityB,7168518247034787,11
25724,CityB,1525621942287957,2
25725,CityA,1544645519985274,1
25726,CityA,2020247790531590,2
25727,CityE,4575443398180969,8
25728,CityE,7479968717682229,12
25729,CityC,1254166981673697,3
25730,CityA,8441333301383210,17
25731,CityB,5630342122934577,8
25732,CityD,8453419092049225,9
25733,CityA,6448932148831291,15
25734,CityD,1145387504988854,11
25735,CityC,1105878709183792,18
25736,CityE,5941265014860703,14
25737,CityE,7377121201560518,16
25738,CityA,9105621104532185,10
25739,CityC,6256616258375853,12
25740,CityA,8358007092568000,2
25741,CityA,3810490438556591,15
25742,CityC,9640309901929422,2
25743,CityA,4670843678542990,12
25744,CityC,2826389744283328,15
25745,CityB,3604967474921620,11
25746,CityE,1336083194141188,9
25747,CityA,1735540968934265,15
25748,CityE,9298566392538736,1
25749,CityB,7220227275216557,11
25750,CityB,7686769611088058,9
25751,CityC,8149138984274213,14
25752,CityC,1205051551946321,19
25753,CityD,6733423497186429,11
25754,CityB,8704744391442629,9
25755,CityC,1164898691522554,4
25756,CityB,2587975010045393,14
25757,CityC,2071294110190981,8
25758,CityD,5985345970259121,17
25759,CityD,5495206931082739,4
25760,CityD,6717477466484486,11
25761,CityD,4713763465979981,10
25762,CityC,5910677042681224,14
25763,CityB,8553997283901470,18
25764,CityC,5797726702144367,5
25765,CityE,1857943605161734,15
25766,CityC,2345883528275083,9
25767,CityB,8618910603950726,15
25768,CityD,6148429317163985,8
25769,CityD,6452807026272319,12
25770,CityE,9991790046122984,10
25771,CityD,7857504425489422,9
25772,CityB,6497808814583237,4
25773,CityC,4296990133252255,4
25774,CityE,9094079173525492,13
25775,CityE,2330231225542518,4
25776,CityD,6347870962309256,11
25777,CityC,7079131593434563,14
25778,CityE,9783828258387985,7
25779,CityD,3783637590862325,4
25780,CityC,2564578001985629,13
25781,CityB,7777939370963384,6
25782,CityE,8930158549636007,5
25783,CityD,8612162085986124,10
25784,CityE,8552996177579788,5
25785,CityB,8716902715863775,7
25786,CityA,2326706090962980,10
25787,CityE,1880409657114069,5
25788,CityA,4399777889305727,4
25789,CityD,8188743748405143,12
25790,CityA,1802240588418668,1
25791,CityD,9219099729443628,4
25792,CityE,3370206318822898,1
25793,CityE,9630357666729715,2
25794,CityD,5930840909236060,2
25795,CityC,7530691361479463,5
25796,CityB,9687360596120625,11
25797,CityD,6221117321614045,9
25798,CityE,8141770413043222,4
25799,CityC,1885594307478333,4
25800,CityB,2954026706521286,19
25801,CityB,5694397886088806,10
25802,CityD,9004088482947725,14
25803,CityE,5194612909351625,10
25804,CityA,7282195536367865,13
25805,CityC,4335032908024294,17
25806,CityB,4240410919775307,10
25807,CityC,1570998410047763,13
25808,CityE,9293672275846814,18
25809,CityC,8830202393037172,19
25810,CityA,3164941827429997,7
25811,CityC,9941619902027804,15
25812,CityB,6660524426292056,16
25813,CityA,4019786262504809,7
25814,CityC,8239959098762572,2
25815,CityE,4239647355064461,8
25816,CityC,9487487933184339,13
25817,CityC,2434204018449473,18
25818,CityC,3798598749304567,4
25819,CityB,1186692752977285,2
25820,CityD,1772421233095360,7
25821,CityA,4632530760332367,17
25822,CityD,4305504573786941,10
25823,CityE,5797949398247363,3
25824,CityC,1325495714055500,14
25825,CityB,4300615127283674,12
25826,CityE,4767295987376817,7
25827,CityB,5857143841224794,13
25828,CityE,5310073494511742,15
25829,CityE,5914055886433358,14
25830,CityD,1695317603882811,8
25831,CityC,4093084460367077,19
25832,CityC,4646700357049892,10
25833,CityE,6803746292101579,2
25834,CityE,1246319106936164,6
25835,CityC,1662483239252106,18
25836,CityE,2308335547185074,6
25837,CityD,4470710896036289,13
25838,CityD,4989175489336341,7
25839,CityA,9772493388480237,14
25840,CityD,3799217647345476,2
25841,CityE,6098983640508522,12
25842,CityC,5658943966686519,9
25843,CityC,7847451438494559,2
25844,CityA,3365873807116116,15
25845,CityB,3492576213802308,11
25846,CityC,1570870621684377,1
25847,CityE,4174281816753526,9
25848,CityE,1988423908166902,13
25849,CityE,2394544992257385,12
25850,CityE,2135506232333491,2
25851,CityA,2254656070830033,13
25852,CityB,1805626955157798,3
25853,CityD,3570338251057169,3
25854,CityA,6907077811176175,6
25855,CityC,8919811911628210,10
25856,CityC,5869762488971826,8
25857,CityA,1867739449899412,6
25858,CityA,8621503644544235,16
25859,CityB,8692265266420214,18
25860,CityB,6341931613090917,4
25861,CityA,2016258253654255,5
25862,CityE,3142108565897495,7
25863,CityD,9442827273110348,5
25864,CityC,5048065781927892,6
25865,CityA,3365775296102895,3
25866,CityD,1315504166653380,13
25867,CityD,5002802162860654,16
25868,CityC,9432809783861949,1
25869,CityE,8557399475226163,2
25870,CityA,5142017425293527,19
25871,CityE,4653526017082391,9
25872,CityA,8117330092998325,18
25873,CityB,7039642288471390,8
25874,CityC,4568324502377201,7
25875,CityE,3052315592081882,17
25876,CityD,9429078436434500,7
25877,CityA,3660835587157895,19
25878,CityA,3594717457634238,8
25879,CityE,5335187765861437,17
25880,CityB,4486239506775218,3
25881,CityD,6324600560831922,14
25882,CityC,1591838532784664,6
25883,CityA,5083842431555920,9
25884,CityB,3340091908252145,1
25885,CityB,3815453714876771,5
25886,CityA,1087766535024318,5
25887,CityE,4658458361096430,15
25888,CityA,2639952847732066,8
25889,CityE,7609339865910094,9
25890,CityD,5545883370889392,8
25891,CityE,6354949140786672,1
25892,CityE,6893193301741211,13
25893,CityC,9111211630997738,7
25894,CityC,9423638596930579,18
25895,CityD,4597538444192090,16
25896,CityD,2719160772801129,19
25897,CityE,5288546616690490,11
25898,CityB,2949111101744313,7
25899,CityD,7367580585770906,7
25900,CityD,4135249198303843,4
25901,CityE,5223261120610098,4
25902,CityB,3759946860500266,5
25903,CityD,7349376978545223,19
25904,CityE,2370659137261397,10
25905,CityC,1774650463407071,4
25906,CityB,9337021849658752,12
25907,CityD,2122313914936664,6
25908,CityC,1672887523493070,4
25909,CityE,1159738824033818,10
25910,CityA,6053904870515235,13
25911,CityC,4185147135255604,10
25912,CityB,5972384920229497,14
25913,CityD,4975300057556837,6
25914,CityC,3095112769374655,16
25915,CityA,3636464956673893,9
25916,CityC,1335092157455887,9
25917,CityD,8333283378935143,9
25918,CityA,7182604854312446,2
25919,CityA,2449599189573342,9
25920,CityD,1809867908672031,11
25921,CityA,2682176921238512,8
25922,CityC,4786120812456748,15
25923,CityE,5933237609216888,13
25924,CityA,7360640098423698,1
25925,CityA,2163881065680994,12
25926,CityD,7790849572845817,14
25927,CityD,9499616502364736,10
25928,CityC,6882878493634984,14
25929,CityA,6381427906860405,7
25930,CityA,6404900797169989,11
25931,CityB,2736603927601099,13
25932,CityA,1788836248417528,9
25933,CityA,7051743508057318,12
25934,CityE,5779224745078727,15
25935,CityA,7742654270291166,6
25936,CityA,7546071195911573,1
25937,CityB,8834441234853619,2
25938,CityD,8001666418647930,14
25939,CityC,6343027577047520,6
25940,CityB,1169262574872451,7
25941,CityA,8770089854736566,19
25942,CityA,2400112015423498,14
25943,CityB,5066351252226755,7
25944,CityB,3418189592092763,13
25945,CityE,4909944000268868,17
25946,CityC,6098934681935979,5
25947,CityB,5557787571689948,4
25948,CityD,9851309206410825,16
25949,CityE,6759080791615732,15
25950,CityA,5661124530377073,4
25951,CityC,1819063221409812,5
25952,CityC,4711574490601275,1
25953,CityD,2652482023953680,16
25954,CityB,4387078917546598,1
25955,CityE,2193482877796643,3
25956,CityC,6238718560231365,10
25957,CityD,2614831261557994,11
25958,CityA,3643798457697441,14
25959,CityB,2655526461815721,8
25960,CityB,9797459241235148,3
25961,CityA,3396746112392974,5
25962,CityB,3655165694874912,5
25963,CityE,9613308073029578,13
25964,CityD,4064802583112228,19
25965,CityD,2403909570391484,17
25966,CityC,8810021275353646,18
25967,CityC,8901810185183287,18
25968,CityE,4790256974709976,5
25969,CityE,9287018440331128,4
25970,CityC,2226868005026102,7
25971,CityE,5229333574587618,16
25972,CityA,8057765279455812,6
25973,CityA,7652985566638381,10
25974,CityD,5623450713783407,12
25975,CityA,2020843355992551,7
25976,CityB,7779683102099126,18
25977,CityD,6631446753702542,16
25978,CityC,8826507168574669,15
25979,CityB,1559125558170993,7
25980,CityE,5659683027736612,9
25981,CityB,4401652552584902,18
25982,CityB,8617311340492480,10
25983,CityC,9817667056124115,16
25984,CityE,5675753212372283,3
25985,CityA,5097935104463180,12
25986,CityA,6310692629012183,9
25987,CityB,7171011843007961,8
25988,CityB,6393486622834581,3
25989,CityC,1962736844208557,6
25990,CityD,3916052811748741,11
25991,CityC,3162258456147372,2
25992,CityB,6341146410694967,3
25993,CityC,2481136602886110,5
25994,CityD,4443729845851301,7
25995,CityB,5953520070332475,1
25996,CityE,3664835609326383,9
25997,CityB,8400560233868400,4
25998,CityD,9329055291948432,5
25999,CityC,4162301839400029,17
26000,CityD,1816293886959940,10
26001,CityB,5871595238349717,13
26002,CityD,6520134626599641,6
26003,CityA,1060168336009150,9
26004,CityB,7979520242252211,8
26005,CityA,2499982484702683,4
26006,CityC,8291757432423727,11
26007,CityD,4238608573247896,9
26008,CityB,6493146041772770,14
26009,CityD,5080078485638997,2
26010,CityD,4111280256720014,18
26011,CityB,8262191336288244,3
26012,CityA,9629522006788156,5
26013,CityB,9643401917115928,11
26014,CityD,2848855335997776,11
26015,CityB,8729686575434104,11
26016,CityC,9646756234160041,5
26017,CityE,2803709137376569,16
26018,CityB,7069222705529010,5
26019,CityB,6165414327001652,9
26020,CityE,3201080829899450,11
26021,CityD,7014665102292272,1
26022,CityD,3673504969163443,15
26023,CityD,4973532423803328,19
26024,CityE,4447781230151974,7
26025,CityA,4873754844599696,3
26026,CityD,8937047448033383,18
26027,CityB,8133663525887004,19
26028,CityB,9583792960232225,10
26029,CityA,1171856544345705,13
26030,CityB,7913656388030377,3
26031,CityC,2996505425437718,3
26032,CityA,8526868826194759,14
26033,CityB,9366399263765930,1
26034,CityE,7869246732368565,3
26035,CityE,4208764364636307,19
26036,CityB,9160213775110323,4
26037,CityE,1186266178380199,1
26038,CityD,9670945528887385,3
26039,CityA,7805300900013980,5
26040,CityE,3723363588032388,9
26041,CityA,4895196029353399,3
26042,CityA,3033690839653293,7
26043,CityA,4626273417550511,14
26044,CityB,6393157281792569,16
26045,CityA,2993334524277883,4
26046,CityD,8367107868214771,19
26047,CityC,4412793676902791,3
26048,CityA,9217848557673690,17
26049,CityE,8172771063724779,3
26050,CityA,4611630279104621,1
26051,CityE,1707226862654212,19
26052,CityE,6946950089979574,3
26053,CityD,2539564047342631,9
26054,CityD,3367186114693089,10
26055,CityE,9933059548987033,6
26056,CityC,3701160816197565,2
26057,CityB,4166695783373235,3
26058,CityA,8649658637210470,11
26059,CityD,6586684425144010,19
26060,CityA,3798134285820538,18
26061,CityB,1548467622101876,16
26062,CityE,6700761854550770,9
26063,CityB,8687742777877967,4
26064,CityE,4981262850181762,13
26065,CityE,9961496187892424,14
26066,CityB,6658675904248095,18
26067,CityC,5061876211601709,6
26068,CityD,4843499027667727,14
26069,CityB,6883000717323976,5
26070,CityA,7206032947145085,13
26071,CityD,1443298410274781,18
26072,CityA,4273108162195678,16
26073,CityB,3079801423407719,7
26074,CityB,7941314462427476,9
26075,CityB,1058713752540285,2
26076,CityE,7602147111023934,18
26077,CityB,3282942351230549,9
26078,CityC,5731918484902867,5
26079,CityC,2977968871492756,3
26080,CityC,3905175618380682,19
26081,CityD,6549220355601104,15
26082,CityC,7918661444687887,16
26083,CityE,3861093213368691,13
26084,CityD,9763447911742939,7
26085,CityE,8258299988746494,9
26086,CityD,7606201967043330,14
26087,CityA,4021569605542892,12
26088,CityE,7843566316993545,4
26089,CityC,5678731716933443,16
26090,CityE,2493461735178351,16
26091,CityD,5876076816475230,6
26092,CityC,2691274939493919,3
26093,CityD,3348617459232963,9
26094,CityC,1756962984772136,14
26095,CityA,6506580525920640,2
26096,CityE,2433654095398510,2
26097,CityE,2411368856629252,17
26098,CityB,3386087627650243,4
26099,CityC,4450209751109719,2
26100,CityD,1316135430650511,16
26101,CityC,6394535709691956,2
26102,CityB,8373277656334319,10
26103,CityA,7222888666900481,4
26104,CityB,6303576563297592,4
26105,CityE,8450044923818447,2
26106,CityA,4310568263649992,12
26107,CityC,7999498421035778,19
26108,CityA,6670463311744733,9
26109,CityD,8772177554468953,18
26110,CityE,2324967924484728,17
26111,CityB,1194875669074563,2
26112,CityA,2403643765012615,7
26113,CityD,3163568810079365,18
26114,CityB,4296076021911396,6
26115,CityD,9230017009500543,4
26116,CityB,8184008634552278,6
26117,CityD,4874012564075982,11
26118,CityA,3274286237533627,19
26119,CityC,4218881639529198,12
26120,CityE,2220829386487162,9
26121,CityC,7643108178429535,6
26122,CityB,7260423524431267,11
26123,CityD,7056298191579928,13
26124,CityC,2158133708283640,11
26125,CityB,7067601002041965,17
26126,CityE,8780415349418148,18
26127,CityD,8059602042205038,8
26128,CityB,9015842226795762,11
26129,CityD,3986997934531469,3
26130,CityD,7005283766953039,7
26131,CityE,3173937095064465,19
26132,CityB,9996996833273214,18
26133,CityB,6426611542459121,12
26134,CityD,3757283282930588,16
26135,CityA,6792449279182760,5
26136,CityC,4812335194687235,9
26137,CityA,4546984285977421,8
26138,CityB,9964549379487056,11
26139,CityC,7317027340133591,5
26140,CityA,5102680023297115,10
26141,CityD,2874983212607367,18
26142,CityC,9709182623937474,18
26143,CityA,9644454266572691,19
26144,CityE,6096222245016311,7
26145,CityA,2572247779534969,17
26146,CityB,2397120685192042,12
26147,CityB,4015116840189426,2
26148,CityA,4285244476918745,8
26149,CityB,2685413299461584,8
26150,CityE,9426827995303132,10
26151,CityA,6690468995233765,1
26152,CityB,1284899190446311,15
26153,CityE,5688600091249229,8
26154,CityB,8959351358980800,11
26155,CityE,1350991139227965,9
26156,CityA,4523470134061630,12
26157,CityA,1028443488499575,1
26158,CityB,7622410824226520,10
26159,CityB,4848768910217457,12
26160,CityB,8588017496859079,6
26161,CityC,5499984709171683,14
26162,CityE,5901806328157926,9
26163,CityC,1515627161536041,18
26164,CityE,6452287609318424,15
26165,CityB,6267030141766922,14
26166,CityD,3892881745093938,15
26167,CityE,3129598324228190,10
26168,CityA,8748742562654118,9
26169,CityD,2735495718520801,15
26170,CityA,8200088466536415,13
26171,CityD,3991930278520877,11
26172,CityC,5378659623117793,16
26173,CityA,4058468286462866,14
26174,CityB,9116468372008889,2
26175,CityD,8926473963817343,12
26176,CityD,7047280131273625,1
26177,CityA,5250361065987040,19
26178,CityB,4831862984861984,12
26179,CityD,1739307174915708,8
26180,CityC,8157170459407449,2
26181,CityE,6191762960177035,10
26182,CityD,9812915469290298,1
26183,CityD,5628041878914522,4
26184,CityB,6113887658290859,15
26185,CityE,3098141363870136,16
26186,CityC,2550544209404446,5
26187,CityE,8322834678229100,18
26188,CityB,9144275912521724,17
26189,CityA,8270731409390840,3
26190,CityE,7219583008180741,2
26191,CityA,3748277137495509,6
26192,CityC,2550305660330134,18
26193,CityE,3080584220249858,12
26194,CityE,7353826561725286,17
26195,CityC,6659728574281801,9
26196,CityA,2049094163453489,11
26197,CityB,5076201767433149,3
26198,CityE,9541100663619411,2
26199,CityD,9218606607876031,13
26200,CityE,5130411199883747,7
26201,CityC,2193994721953236,6
26202,CityA,3922359027718509,8
26203,CityC,8275681811905757,13
26204,CityB,9051802119700718,2
26205,CityC,2431109571736617,17
26206,CityD,7499438155141419,7
26207,CityB,9597284064843281,12
26208,CityD,1342103625714108,9
26209,CityE,1484885580945942,11
26210,CityC,8658830892264183,16
26211,CityB,6220308492008828,9
26212,CityD,5004535200100353,8
26213,CityE,1435530415243170,3
26214,CityD,4293264828376756,19
26215,CityB,2930813735806600,16
26216,CityC,5339066160888216,9
26217,CityB,5338946850457166,15
26218,CityD,4905154408209873,1
26219,CityA,4706111639016550,17
26220,CityB,8108508285085711,15
26221,CityE,2628013209004868,1
26222,CityA,7305471013514093,18
26223,CityE,7777753682016562,17
26224,CityE,7361725714161055,11
26225,CityD,7864692407987287,10
26226,CityA,2968456343583166,11
26227,CityA,5648268965169915,14
26228,CityE,9738614785322489,5
26229,CityB,5432385023559365,2
26230,CityE,8148048660662245,16
26231,CityE,3611330255472740,6
26232,CityB,3305460860258796,18
26233,CityD,1809722023770225,7
26234,CityD,8664122742812375,17
26235,CityC,6483389852228464,4
26236,CityB,9966841867705180,2
26237,CityD,4995670342791478,3
26238,CityA,4764921284145791,8
26239,CityE,2182355630140530,7
26240,CityE,9040879775127804,19
26241,CityC,7956149719647262,3
26242,CityE,7271806851993544,5
26243,CityE,4895056221573563,12
26244,CityC,9190413132614198,12
26245,CityA,7141666881698152,9
26246,CityC,3034857198980007,12
26247,CityD,2332958579152729,4
26248,CityA,8891259371816629,16
26249,CityE,6558604820735314,1
26250,CityE,1075263184357763,3
26251,CityB,6282710577377389,14
26252,CityE,5104080256327233,10
26253,CityE,5312437088460420,2
26254,CityE,7411406670405578,12
26255,CityD,6477771737184806,7
26256,CityE,2658846547825812,9
26257,CityE,3604783437786116,17
26258,CityC,1729507175948660,18
26259,CityB,1857768027334063,2
26260,CityD,4513062880460903,7
26261,CityA,5486025849217954,14
26262,CityC,1663177190338302,10
26263,CityE,5541965799087335,5
26264,CityE,1995971469543392,17
26265,CityA,4802464843208415,11
26266,CityC,1362289921774379,1
26267,CityB,6813348355221568,7
26268,CityE,1273886889985169,17
26269,CityE,2294900230544482,5
26270,CityB,1761548374892900,14
26271,CityE,4565018606207356,7
26272,CityE,3265980007498663,12
26273,CityE,6421186763973057,13
26274,CityD,5400777197518996,6
26275,CityA,4239712813753782,1
26276,CityD,9185310215635924,10
26277,CityD,3791698007103804,12
26278,CityE,5252973149665575,8
26279,CityA,3323612568251985,5
26280,CityC,1281713329360576,4
26281,CityD,9325915126707099,15
26282,CityB,9374494369371041,11
26283,CityB,2024442268127075,4
26284,CityE,3494596854988725,13
26285,CityC,2216862374533886,14
26286,CityB,4855935019885486,10
26287,CityC,7776312521762334,13
26288,CityE,7685032696655225,8
26289,CityC,2538910120187745,12
26290,CityC,1678850212475975,14
26291,CityC,6928414658985680,2
26292,CityA,4878761925109909,10
26293,CityD,8067469459006270,19
26294,CityA,2886895392932362,7
26295,CityD,6499162372703475,8
26296,CityA,1628755177911610,17
26297,CityA,8191188196703612,6
26298,CityE,4677477963602996,16
26299,CityA,2199905227316953,9
26300,CityE,7414081313057709,5
26301,CityD,3510375956501142,7
26302,CityB,3057622348338875,1
26303,CityB,3686247406180719,10
26304,CityA,1612295291596681,2
26305,CityB,3342936831239079,12
26306,CityD,9676919323849615,2
26307,CityA,4644874038495671,17
26308,CityA,1602420904642690,14
26309,CityE,1432321699796337,2
26310,CityA,2970787704642711,13
26311,CityD,9355623981874046,10
26312,CityB,2619371252052885,11
26313,CityA,2724183536859477,15
26314,CityC,6085846347572693,14
26315,CityB,3516101889374936,12
26316,CityB,2320357679909317,4
26317,CityB,2725810023107211,10
26318,CityE,6946287057898373,6
26319,CityD,4173630122582563,14
26320,CityC,3156335073911340,19
26321,CityA,5029078893288968,19
26322,CityB,7059221421431620,2
26323,CityB,5509570205004348,19
26324,CityB,8168238018402808,11
26325,CityC,9742254149134820,16
26326,CityD,4376284900061023,17
26327,CityA,1772181399619734,18
26328,CityC,8131129553664539,12
26329,CityA,4008419980787783,6
26330,CityC,2107789513825714,19
26331,CityE,4146750188258469,18
26332,CityE,6585951624950506,8
26333,CityB,6124748188342941,14
26334,CityE,2392895515484073,8
26335,CityC,7184282002867819,2
26336,CityA,7370011240819252,10
26337,CityD,6462736219508588,2
26338,CityD,9463602964005540,3
26339,CityB,3966078016404152,9
26340,CityE,4940222331636599,15
26341,CityA,2440913874444302,16
26342,CityD,1798459230108130,14
26343,CityE,3045398373789744,18
26344,CityB,3622198160609444,5
26345,CityB,6506740117895914,8
26346,CityA,6362072579401627,18
26347,CityE,9785173063406177,17
26348,CityC,9214369366504129,12
26349,CityD,2303008163852642,19
26350,CityC,7300500093788596,18
26351,CityD,7215547629196059,10
26352,CityC,1466031495911641,9
26353,CityB,6518778403092435,13
26354,CityD,7169833437481072,15
26355,CityC,5245369491269448,7
26356,CityE,9427911602857759,11
26357,CityB,6800239562957055,14
26358,CityB,8786003200968877,10
26359,CityE,5029857714251955,17
26360,CityC,4922419571173387,9
26361,CityC,5649214741470244,4
26362,CityD,3152278818206975,19
26363,CityB,3821405373618022,12
26364,CityC,2723060984503758,14
26365,CityC,5561616355922343,11
26366,CityB,4319043347081579,5
26367,CityE,5030669999436103,16
26368,CityB,4886379101202244,4
26369,CityC,1120008383452560,6
26370,CityB,3666647651802171,1
26371,CityD,5523605197598541,13
26372,CityD,2480872234005476,13
26373,CityE,6550255066783547,18
26374,CityE,4679175352932757,6
26375,CityD,2243809214775987,7
26376,CityA,3158232992903897,11
26377,CityD,1167109559929918,5
26378,CityC,5185328126314695,10
26379,CityC,4098583022107778,2
26380,CityD,8654939469373830,15
26381,CityB,5626701001369121,15
26382,CityA,2147226410398817,19
26383,CityD,5768173730530495,17
26384,CityB,5612948477049919,11
26385,CityB,8579353457390570,18
26386,CityA,6618863693350026,7
26387,CityE,1799901117822694,12
26388,CityE,8869529314800488,8
26389,CityB,6279788758284666,9
26390,CityD,8099202202613920,14
26391,CityA,2791906721209742,5
26392,CityB,3430892943477159,5
26393,CityA,1777338821493662,12
26394,CityE,5167466862359505,15
26395,CityA,6648401861192394,8
26396,CityD,4351090603887044,12
26397,CityA,4179829596208132,1
26398,CityA,7245741524091659,19
26399,CityB,5390275027981189,6
26400,CityA,8020312480617099,10
26401,CityE,6537530716296893,6
26402,CityD,9144710785194408,9
26403,CityD,1395059630441687,16
26404,CityA,9113161039777053,7
26405,CityD,9545750751117321,12
26406,CityC,1535523851312003,19
26407,CityA,8719123562842968,9
26408,CityD,4635275367276394,7
26409,CityD,2161944277583683,1
26410,CityC,8924740040587840,17
26411,CityA,7561877478133236,5
26412,CityB,5927956669199649,19
26413,CityC,3998103822954709,18
26414,CityD,8801253427693673,16
26415,CityD,3998178898422711,9
26416,CityE,5096190070470982,6
26417,CityE,9011603298874029,7
26418,CityA,5169187402754902,15
26419,CityA,3495072543446301,6
26420,CityD,6120508017127597,5
26421,CityE,9707933669857226,12
26422,CityD,6332651287985804,2
26423,CityD,2094351851315765,6
26424,CityA,4463058712841312,9
26425,CityC,2338805819012835,17
26426,CityA,6242621377130189,1
26427,CityE,2143829986933684,11
26428,CityE,5674984747539529,17
26429,CityD,2126852389809764,1
26430,CityE,6691977627288925,19
26431,CityA,4309564735257927,16
26432,CityC,5318823585757843,9
26433,CityC,6234929140655121,11
26434,CityE,7508442465597793,6
26435,CityD,3742251434655292,4
26436,CityE,3613292371557164,6
26437,CityE,5415301327340134,4
26438,CityE,3054234224395510,3
26439,CityE,2194424559993443,12
26440,CityA,5216581727326022,1
26441,CityE,1687276743710660,12
26442,CityA,5167599571233413,9
26443,CityC,6864399422273857,9
26444,CityD,9662568211339983,5
26445,CityD,3591545506912516,8
26446,CityE,9978740092136386,4
26447,CityA,4150321550582498,7
26448,CityA,3088016057556485,3
26449,CityE,8773824224647545,10
26450,CityA,6244208337109302,16
26451,CityB,3853878546923630,6
26452,CityB,2570557085987106,6
26453,CityA,2270840793835646,16
26454,CityB,6119369100542001,1
26455,CityC,2387128333928322,6
26456,CityA,3071559968944459,8
26457,CityB,2391219286968796,17
26458,CityC,9883692600858724,4
26459,CityD,6573175717606572,4
26460,CityD,2420881097178017,1
26461,CityC,2071398370034834,1
26462,CityE,8381290572042675,14
26463,CityC,1383954381311523,3
26464,CityD,3803633935414924,17
26465,CityC,3845961263130138,12
26466,CityE,7661189058380438,7
26467,CityC,4295752481528352,8
26468,CityB,7942935290204475,14
26469,CityB,8040724638905987,6
26470,CityB,3186130278510040,16
26471,CityD,4889118987917716,19
26472,CityA,8848688088198974,18
26473,CityB,8800711270771881,18
26474,CityC,1999610028876894,16
26475,CityD,4300472069342725,7
26476,CityA,6640117554814397,19
26477,CityE,6446736963928917,10
26478,CityA,6101843236782269,9
26479,CityC,1254344292684714,4
26480,CityE,1285192112307809,13
26481,CityA,2707843585324943,6
26482,CityB,6140874464584741,8
26483,CityE,1451234433354403,16
26484,CityE,9565815090928048,11
26485,CityE,4045736233859500,16
26486,CityB,4578753503064111,11
26487,CityE,3217863135702371,16
26488,CityE,7612568440663843,15
26489,CityB,3497039781186565,17
26490,CityB,7510195626157070,15
26491,CityA,5745325056156741,10
26492,CityD,7699202118325466,11
26493,CityE,2033285697722550,3
26494,CityA,3356876636590560,14
26495,CityA,6972810327870661,8
26496,CityA,1208218777865541,3
26497,CityD,2836306124527321,15
26498,CityB,2236933873876116,17
26499,CityA,9588011252728856,15
26500,CityE,8990507550092928,18
26501,CityC,7043208218755262,10
26502,CityE,5761276202992849,11
26503,CityD,2894302774028259,1
26504,CityA,1062569358377281,17
26505,CityC,7201161731113899,15
26506,CityE,7069151346908118,16
26507,CityA,8553087700050457,18
26508,CityB,1440779659500452,17
26509,CityE,7827936382806687,19
26510,CityA,3206783799930216,10
26511,CityC,1737357731998047,1
26512,CityE,6647045367608064,12
26513,CityD,8114291871389099,14
26514,CityD,9020751149021048,10
26515,CityA,2328862150258069,14
26516,CityB,7189492802883249,6
26517,CityB,4987181183901212,19
26518,CityB,5471230583445506,3
26519,CityC,3426495404895646,14
26520,CityE,8372444491441860,3
26521,CityB,2771274971751000,4
26522,CityC,7210524913263933,10
26523,CityA,2438605037333510,12
26524,CityE,4197700340229109,19
26525,CityD,7851458993688732,13
26526,CityB,6125023018798145,17
26527,CityA,2074380342311482,18
26528,CityE,6423970323805412,8
26529,CityD,4028159689437121,13
26530,CityC,1756542278009582,7
26531,CityC,8661784186622095,17
26532,CityB,2478770649587754,9
26533,CityE,8135493706770632,13
26534,CityA,2565516038208297,1
26535,CityA,8409746964619164,18
26536,CityA,7885869667462265,2
26537,CityB,6256433205500993,15
26538,CityB,7982383428303990,12
26539,CityB,6687036353688687,10
26540,CityB,8535831963374647,7
26541,CityC,2501244503104651,10
26542,CityE,3034741515287516,14
26543,CityA,3162042263906028,1
26544,CityD,2065132974628670,11
26545,CityA,2346612082378370,10
26546,CityC,2623124691184175,17
26547,CityD,4763172990677583,19
26548,CityB,9067516286323742,17
26549,CityB,2268196858172360,19
26550,CityA,6675782915083668,11
26551,CityC,5667449848521413,18
26552,CityD,3107194404890797,10
26553,CityA,4571806274031372,15
26554,CityC,3838287038324558,2
26555,CityC,8681338928330458,8
26556,CityD,3503101919222670,12
26557,CityD,9131587441488343,16
26558,CityD,1369714930725074,13
26559,CityE,3091124241324063,7
26560,CityC,7392410794017681,5
26561,CityB,5604356454200225,9
26562,CityD,6972423817052353,5
26563,CityE,7352369729899502,16
26564,CityD,4098456878230208,7
26565,CityE,3728743714428068,19
26566,CityE,7698144821034928,19
26567,CityB,2831691417024650,4
26568,CityD,9497774627145423,12
26569,CityC,7760486373789171,19
26570,CityE,7951870473483841,14
26571,CityC,7046033809954745,4
26572,CityD,2872766183735997,4
26573,CityE,9069793771488936,9
26574,CityE,7082175152140627,1
26575,CityC,2644736286112466,1
26576,CityA,1333734048957937,6
26577,CityA,8718408839157829,4
26578,CityA,2248949396329075,4
26579,CityA,5632426634912664,19
26580,CityC,7712021689787971,3
