person_id,city,credit_card,amount,product_id,quantity,price,transactions
28942,CityA,4805664721011558,613.49,1,2,30.22,10
28943,CityB,6578159007088427,873.69,73,9,56.1,3
28944,CityC,8747365208997815,21.88,28,8,438.0,17
28945,CityE,7415051614456172,891.6,74,1,152.28,2
28946,CityD,9850430924116869,595.02,89,8,271.27,12
28947,CityB,4892730053653921,258.04,21,9,36.3,2
28948,CityB,6709485927495565,262.05,24,3,411.04,8
28949,CityA,4408577937467039,536.64,4,7,305.63,3
28950,CityD,8864853566586623,855.08,13,9,178.37,16
28951,CityD,3042545008312669,221.15,66,1,332.32,2
28952,CityB,1089460809457665,400.08,40,8,498.19,12
28953,CityD,6043170529668701,845.06,54,6,91.95,8
28954,CityA,7744740477029000,554.46,51,5,307.79,2
28955,CityD,7969004317783974,222.27,21,2,494.06,9
28956,CityD,5999324195945185,813.29,27,9,481.08,14
28957,CityC,9609213638513451,377.69,100,9,321.67,16
28958,CityE,7624813055197028,577.48,88,9,246.79,3
28959,CityA,8072295657125056,72.24,87,1,390.41,17
28960,CityE,7052186280436824,790.3,29,1,270.05,9
28961,CityB,6662632693903815,147.39,16,3,40.9,14
28962,CityE,8240357762572375,982.1,79,4,353.72,15
28963,CityE,9577597323664497,615.53,28,4,312.45,17
28964,CityB,3742797301311956,85.32,37,9,255.45,13
28965,CityC,5875841285916958,143.32,83,1,488.4,2
28966,CityB,8811179009756272,490.99,81,8,438.36,4
28967,CityA,6487692543828478,787.27,95,5,481.83,19
28968,CityD,2187064147518522,298.14,64,2,16.75,1
28969,CityB,9245738806432825,996.03,66,8,343.38,16
28970,CityE,3979068882035141,818.79,15,2,220.4,11
28971,CityE,4927671977894515,613.22,31,9,353.32,3
28972,CityC,1775956910252306,495.75,95,3,428.57,3
28973,CityA,6752571405969964,259.22,37,8,226.0,5
28974,CityC,1635404136980414,567.44,69,9,114.19,11
28975,CityA,9701180112658360,380.79,47,9,52.21,10
28976,CityE,1178989507908922,322.53,75,7,73.2,2
28977,CityD,6464128742922278,785.18,17,5,193.46,19
28978,CityB,6881838402414417,552.0,11,8,122.58,19
28979,CityD,4995730533857186,283.63,25,4,283.28,18
28980,CityC,3389149778643302,662.39,76,4,318.75,15
28981,CityC,7350398491192025,248.49,27,4,47.18,16
28982,CityD,3847884000850348,399.63,95,4,164.37,7
28983,CityD,6959027543379827,806.14,63,4,256.46,2
28984,CityD,4469745964066809,318.19,25,9,237.11,2
28985,CityC,7860990341624942,742.77,60,2,338.96,7
28986,CityA,8019806037606276,989.5,20,3,251.1,15
28987,CityC,7784626591617975,445.19,100,9,39.91,8
28988,CityE,8166137709343733,153.86,10,1,149.61,15
28989,CityA,1417724075868058,450.13,86,6,109.57,7
28990,CityA,4826496191646301,657.3,54,8,474.07,17
28991,CityA,1563253306753842,70.98,20,3,89.18,9
28992,CityC,1362713416151658,376.01,68,8,85.59,7
28993,CityA,5141998219112953,434.7,85,8,334.61,16
28994,CityD,7897754903269582,374.5,19,3,16.52,4
28995,CityC,3449643509816659,123.49,13,5,342.22,3
28996,CityB,4121484043435959,557.55,10,3,357.23,7
28997,CityA,5417317926784164,854.27,36,7,334.07,14
28998,CityE,9279785644122750,993.22,41,2,239.54,6
28999,CityB,9854378375107186,642.21,69,4,357.4,7
29000,CityB,8951709947076802,844.41,16,4,86.32,2
29001,CityD,6713274926235541,371.34,65,4,169.36,16
29002,CityC,1211742874764464,28.02,77,2,234.11,4
29003,CityE,5488127307926409,171.64,43,6,331.37,7
29004,CityC,7244864036308244,545.47,30,8,461.04,8
29005,CityD,7633273197426754,815.97,97,7,264.84,17
29006,CityD,5485292954045375,817.59,100,6,495.33,11
29007,CityC,9428931193472230,655.51,61,6,213.24,18
29008,CityA,3216930626181574,455.3,10,9,34.79,11
29009,CityB,4870323218200233,689.91,36,4,327.31,9
29010,CityB,5265875289916684,566.81,60,3,199.67,6
29011,CityE,4785463187239781,420.29,17,3,110.24,6
29012,CityC,2592965991468285,737.09,16,7,12.59,17
29013,CityC,1659797274433422,141.17,82,3,252.3,19
29014,CityD,7862508330767720,940.57,54,4,192.17,5
29015,CityD,4563700921979064,895.5,94,4,127.4,6
29016,CityA,7879020546827412,383.49,12,9,103.03,6
29017,CityC,8421874921047109,186.72,58,5,467.57,17
29018,CityC,9037901122717615,593.07,68,6,48.8,6
29019,CityE,7360873958836442,789.5,36,2,420.02,18
29020,CityC,3204601122359831,823.78,94,3,258.82,7
29021,CityA,8956613292750764,615.42,20,8,350.35,6
29022,CityD,2014717726579244,888.22,59,8,316.08,10
29023,CityD,6311599397115418,974.74,45,6,205.66,9
29024,CityB,4425926841013465,316.4,98,2,250.39,14
29025,CityA,2588347892174798,675.55,74,4,127.67,14
29026,CityE,8783555433448029,890.8,64,2,405.86,2
29027,CityB,5104694769871128,458.15,41,2,454.97,15
29028,CityC,5042592848332634,601.45,71,6,203.61,8
29029,CityB,7147501302987081,882.89,51,2,263.3,4
29030,CityD,5939712158683799,38.57,78,4,356.24,15
29031,CityB,7167663111982718,15.33,16,2,180.45,9
29032,CityD,3522083655772479,244.5,15,3,310.82,12
29033,CityD,8676615998221503,512.92,100,3,408.27,16
29034,CityB,8510501505837944,129.09,50,4,62.02,8
29035,CityA,5506395797594358,890.87,46,3,348.76,6
29036,CityA,4660978070396686,823.29,70,4,156.15,2
29037,CityE,1067647597289523,112.42,32,3,359.96,18
29038,CityD,5956086134190914,465.45,6,8,297.26,9
29039,CityA,7177047656356650,223.8,78,2,242.27,14
29040,CityE,9414316207748727,717.11,31,5,259.99,1
29041,CityD,7822874309773341,508.15,100,3,287.26,4
29042,CityE,2786603819359023,728.61,78,7,379.04,1
29043,CityC,5632515882294048,13.09,67,4,129.14,5
29044,CityE,4970193086397275,235.43,13,4,112.67,3
29045,CityD,4308895006931705,57.86,56,1,185.65,3
29046,CityA,3896748834657468,734.76,47,6,403.85,18
29047,CityB,2866321353927546,296.2,16,6,107.07,7
29048,CityD,3274734721341367,941.25,31,6,249.95,15
29049,CityD,8111032096287004,858.49,74,5,154.74,2
29050,CityA,6080982450610421,137.67,94,7,238.84,13
29051,CityE,8492405996409561,457.15,22,2,357.49,5
29052,CityC,2724406894037503,466.1,94,8,250.31,2
29053,CityB,2434668993349855,171.17,7,2,82.29,4
29054,CityE,3286625583413238,499.19,34,2,212.95,7
29055,CityB,2891613924828249,688.36,13,3,438.89,17
29056,CityD,6909053836706675,542.35,64,8,281.58,16
29057,CityD,2249757756010327,802.87,8,3,305.81,4
29058,CityD,7367838943327889,261.48,3,3,371.06,3
29059,CityE,4854349825494888,154.92,65,9,498.54,4
29060,CityB,3288818195263925,285.67,73,4,286.99,6
29061,CityD,9775711124275566,457.54,36,7,56.64,12
29062,CityC,2900084145621142,401.05,14,9,175.11,19
29063,CityC,1279104307151084,701.56,88,7,65.4,9
29064,CityE,9831632441343955,962.33,12,3,245.72,3
29065,CityD,7892313557933678,252.53,74,5,286.39,10
29066,CityB,4757276308418236,918.41,34,4,9.0,15
29067,CityA,3982107667879051,212.79,82,3,222.05,16
29068,CityA,8035008878950819,792.01,26,1,101.11,6
29069,CityA,3022538741078202,494.74,10,5,225.79,5
29070,CityB,8716705279520463,354.68,66,2,319.49,1
29071,CityB,5895106422827830,82.89,33,2,338.3,2
29072,CityC,3477058868422805,871.64,45,3,494.06,14
29073,CityC,7521544045941156,621.44,90,2,426.56,18
29074,CityA,6189085802132973,410.14,39,9,178.65,2
29075,CityB,5768500769569239,948.07,16,8,457.61,5
29076,CityD,7196404508310631,964.54,35,9,201.09,9
29077,CityE,9834067565587077,308.0,61,4,144.04,9
29078,CityB,5235721805758856,720.9,48,1,15.97,8
29079,CityB,9232170460087433,975.43,17,1,467.88,9
29080,CityC,6850080852479790,957.19,87,8,323.33,12
29081,CityB,4878526141532857,168.58,17,3,419.81,2
29082,CityC,2329151429574415,864.52,91,6,178.39,16
29083,CityE,1356670958858395,552.2,81,9,323.92,1
29084,CityD,5720436159939726,394.47,29,6,80.28,9
29085,CityD,8663428519074944,375.41,80,9,242.14,4
29086,CityE,5850478023282068,913.19,16,2,15.18,12
29087,CityD,5862400190562853,217.39,20,9,62.01,4
29088,CityE,9272609282855927,511.0,39,6,440.36,8
29089,CityE,6688581243836894,940.98,32,4,112.76,19
29090,CityC,5279806794558709,256.49,69,9,13.77,8
29091,CityB,7513934735385588,835.37,13,9,258.41,14
29092,CityE,5504559372708669,908.88,75,9,480.64,3
29093,CityD,3291836328444587,151.29,53,6,248.72,2
29094,CityC,3051219000220606,382.41,83,5,19.41,7
29095,CityC,8243001929510416,116.14,52,6,375.21,15
29096,CityA,9060273016142610,944.5,45,9,327.51,16
29097,CityD,1220301560128597,481.45,76,2,8.59,19
29098,CityD,2202055626052266,667.51,43,5,388.49,17
29099,CityE,5722953868677398,454.77,33,6,366.25,4
29100,CityD,3575307574387333,201.27,93,6,465.5,14
29101,CityC,2777788396556313,420.33,17,4,265.27,11
29102,CityC,1231758413176565,317.02,83,9,75.27,16
29103,CityE,5618173116180458,765.75,19,1,39.2,16
29104,CityC,5615206731577350,373.18,8,6,216.8,3
29105,CityD,3138885810670082,226.57,68,8,441.5,16
29106,CityA,9668097143930903,283.6,33,3,148.82,2
29107,CityD,8687926478196674,43.48,28,8,96.17,7
29108,CityB,5287284997325259,836.66,56,9,12.22,5
29109,CityC,8359342326089771,381.17,19,7,393.95,5
29110,CityA,2809951899695070,309.61,13,5,495.94,11
29111,CityE,6077953481425697,644.17,42,2,124.93,2
29112,CityB,2185030219433208,370.08,48,4,208.3,7
29113,CityB,6866883122507671,873.08,62,3,165.8,12
29114,CityC,3695424762663852,332.05,9,4,256.02,4
29115,CityB,3154126078795672,493.7,43,3,333.98,1
29116,CityB,5642791868652056,864.73,43,2,366.93,12
29117,CityA,8218284820448925,760.85,33,2,417.47,5
29118,CityC,6483953315714366,371.43,85,7,353.68,4
29119,CityB,3361172513709792,415.46,31,2,409.08,17
29120,CityD,7043610034329241,790.58,26,5,184.88,7
29121,CityB,9582098096222532,337.82,34,6,285.38,7
29122,CityC,6097183231712490,440.8,21,3,129.55,19
29123,CityD,8176410117157042,233.44,3,7,147.58,1
29124,CityC,9333701277331876,872.13,59,3,26.8,14
29125,CityA,1191541429924712,564.24,78,8,193.0,5
29126,CityC,7200005791382374,905.82,57,1,12.75,8
29127,CityB,4698945183884457,163.02,14,7,339.41,17
29128,CityE,7706739517845991,385.85,19,2,394.55,13
29129,CityA,1170007466221749,483.16,3,4,407.43,1
29130,CityD,7767510721393550,40.42,59,2,461.34,4
29131,CityD,1282869336772747,45.42,72,6,265.58,2
29132,CityB,5668211673292999,264.99,51,2,5.75,4
29133,CityA,2946057250584386,194.85,8,6,263.12,18
29134,CityC,9501274581746738,726.4,28,4,193.82,17
29135,CityB,4636213190675480,143.88,8,9,271.66,9
29136,CityC,7774279527260981,676.93,97,6,266.58,8
29137,CityB,8965100005968422,455.94,99,8,202.3,13
29138,CityA,9839709771256138,360.83,100,4,411.45,17
29139,CityB,2538076715978356,19.31,6,3,300.12,10
29140,CityB,2195178232536182,350.51,37,7,188.33,9
29141,CityE,1987890330488467,992.56,86,6,483.34,15
29142,CityB,1185863269586144,692.41,63,2,303.57,15
29143,CityA,3173419295640122,166.96,18,1,353.81,9
29144,CityD,8308051517807897,186.88,77,6,64.65,13
29145,CityC,4721628529835688,311.38,7,9,60.26,14
29146,CityA,6190451519346904,645.16,1,8,249.52,3
29147,CityD,8794864614288325,693.11,74,1,391.51,7
29148,CityC,8365732940469140,733.46,54,7,486.02,19
29149,CityD,2615809594617425,690.92,57,1,346.76,9
29150,CityB,2483346268696311,851.71,86,9,7.96,8
29151,CityE,2279711358887932,888.45,94,7,396.43,9
29152,CityE,5119504969919038,186.63,84,6,298.53,5
29153,CityC,1295580351622998,56.2,53,1,434.86,18
29154,CityE,6770344307323735,437.45,6,9,318.85,9
29155,CityE,1785892070829541,240.14,9,3,203.72,17
29156,CityE,7085344815771413,128.28,85,4,498.45,18
29157,CityE,2642582347114510,254.19,11,9,276.4,2
29158,CityA,2848859069401214,762.29,76,3,73.97,2
29159,CityB,9036450670524193,205.14,30,1,186.19,6
29160,CityD,2718610632754064,714.91,78,5,29.75,14
29161,CityA,7293268364579971,127.39,69,4,94.0,12
29162,CityD,9748501725944754,117.6,19,3,302.75,2
29163,CityA,5550532795109387,16.45,68,1,103.79,3
29164,CityA,7509285752022811,741.53,39,9,207.59,4
29165,CityA,5482744203576818,321.46,19,9,343.47,3
29166,CityE,8805512157357763,176.76,52,6,47.57,5
29167,CityD,7303865795053429,416.59,71,2,139.76,16
29168,CityD,9035138124898248,290.35,40,2,444.36,17
29169,CityE,1491341058687875,594.06,40,9,410.99,10
29170,CityB,8586615778075161,86.96,80,6,459.23,4
29171,CityD,1761953881116125,552.44,13,8,80.17,7
29172,CityB,7457879730521089,225.61,70,9,214.49,19
29173,CityC,8294062019087985,550.65,59,6,91.12,17
29174,CityA,9746563690337353,937.95,100,2,60.98,7
29175,CityD,9445335565620806,852.11,80,7,196.03,7
29176,CityE,6288633326502164,779.63,34,1,449.28,7
29177,CityE,7030152602680654,32.4,59,8,234.82,9
29178,CityA,4994130382436314,225.7,31,7,445.75,15
29179,CityC,9682790309157602,896.2,59,5,475.81,7
29180,CityD,9168004857167022,109.54,94,5,490.16,15
29181,CityC,2251265578557112,692.74,9,6,219.63,10
29182,CityE,1532709838382783,44.44,35,1,323.98,1
29183,CityE,6698244872907272,79.69,97,7,249.57,14
29184,CityE,3436955047985499,837.94,87,9,153.12,7
29185,CityC,1804122714302289,234.6,92,9,449.25,15
29186,CityD,4062965551413374,628.58,41,1,81.48,7
29187,CityD,1843909944067220,641.93,54,7,300.31,13
29188,CityD,4335136333327415,89.81,97,2,466.15,7
29189,CityD,4694172163227510,786.89,51,2,35.56,18
29190,CityA,2986580906634960,514.9,21,9,268.22,10
29191,CityE,1267371139148794,929.48,90,6,488.26,4
29192,CityB,4227453674825373,392.95,81,2,87.59,11
29193,CityA,1853636648350172,288.17,53,9,61.43,15
29194,CityD,5873736168339368,156.4,71,5,172.47,11
29195,CityE,9935363761652895,363.49,91,5,455.1,1
29196,CityE,7702995786067196,313.47,36,6,156.29,4
29197,CityC,9764754173171730,323.1,78,7,127.58,1
29198,CityE,8275525676286227,485.33,29,9,250.02,10
29199,CityB,9989083352178671,993.83,97,8,345.12,3
29200,CityC,3727943425582558,530.11,77,7,173.77,2
29201,CityE,6244735003496437,399.82,24,7,440.5,11
29202,CityB,8318968819586803,147.58,87,1,459.38,15
29203,CityE,9999972339402602,705.32,22,8,366.66,6
29204,CityB,1410566181659956,398.81,97,3,276.94,13
29205,CityB,6846013331072857,950.3,68,9,392.39,8
29206,CityA,4360533175056850,104.21,52,4,499.17,3
29207,CityB,9327953707507362,725.22,10,5,107.81,7
29208,CityA,6102213869384126,487.44,35,4,32.4,16
29209,CityB,6710820951771352,916.77,62,9,96.92,11
29210,CityC,8660611383918816,651.26,36,5,42.36,4
29211,CityB,4516965218637898,896.91,8,3,312.11,8
29212,CityE,8595333904348882,948.79,4,2,452.33,4
29213,CityA,3939385049486615,441.21,100,1,378.5,19
29214,CityD,9496401333396295,755.83,92,2,188.4,10
29215,CityE,9952309606830600,211.78,7,4,66.63,17
29216,CityE,3882317401835905,407.74,96,5,339.57,12
29217,CityD,6884622765705762,12.53,6,7,257.84,2
29218,CityD,2169308332805706,526.87,84,7,72.35,16
29219,CityC,7937976030381205,331.89,35,4,300.8,14
29220,CityA,2490160524392704,22.94,4,1,367.92,13
29221,CityC,6296003925093550,532.64,27,2,356.89,4
29222,CityB,8831961436595718,738.61,29,9,345.88,3
29223,CityE,5775268655120179,649.12,3,2,68.37,1
29224,CityC,1360520771431444,253.82,82,5,428.87,15
29225,CityD,9047659597581231,462.22,58,4,484.81,16
29226,CityC,1078904192425719,188.31,70,4,286.01,3
29227,CityC,3795059020725156,535.4,3,4,84.4,8
29228,CityC,5268787238160998,715.82,61,3,366.61,7
29229,CityC,4435723895605933,627.0,98,7,60.8,2
29230,CityC,3100456760395137,94.08,61,3,415.67,1
29231,CityD,1097318714240629,732.36,70,8,195.66,14
29232,CityB,1737395128081752,155.28,12,3,172.5,17
29233,CityE,6352321919908354,543.46,37,5,499.35,14
29234,CityD,3807568924089908,172.28,66,3,37.88,15
29235,CityE,2085085875645141,69.14,29,1,419.57,14
29236,CityA,5157444166056266,921.77,61,8,282.68,14
29237,CityC,3165352287697341,843.65,31,6,216.18,6
29238,CityE,1392333270862075,513.86,35,6,436.74,18
29239,CityE,3985111343863832,651.02,1,9,193.39,12
29240,CityE,5398725173378797,850.93,70,6,390.97,8
29241,CityE,6087149330699455,702.1,47,4,464.73,15
29242,CityE,6648178796509467,876.61,96,6,378.95,6
29243,CityB,9402683469428728,318.7,47,4,295.39,1
29244,CityD,7095264741484608,597.0,73,8,471.58,2
29245,CityB,1150746631241800,321.47,40,1,221.11,7
29246,CityA,9047296079622445,889.74,62,2,484.49,14
29247,CityA,8674090160325176,637.34,73,6,228.77,7
29248,CityD,4655226807908177,577.35,90,1,284.42,9
29249,CityB,5758179713919925,312.45,43,9,23.22,16
29250,CityD,7902046067018223,647.66,75,2,364.29,8
29251,CityA,2246240430004036,188.81,4,8,203.24,13
29252,CityC,4111151345443464,300.67,83,5,403.07,4
29253,CityD,7015814708102134,199.91,8,9,126.32,4
29254,CityE,3820854590557913,781.44,91,7,49.57,7
29255,CityA,8560448061443992,106.6,69,2,414.2,5
29256,CityA,4838225872022507,325.94,70,2,230.56,7
29257,CityC,5729494283295954,882.05,61,6,492.35,3
29258,CityC,3670667221762187,290.62,90,1,357.53,11
29259,CityA,7875455512412933,572.31,88,2,334.28,11
29260,CityB,6900137272877611,804.6,40,3,445.53,17
29261,CityE,7500301004262007,312.08,72,8,282.09,7
29262,CityB,8773048370935856,680.46,98,4,267.17,11
29263,CityE,6231194545732777,837.03,31,5,197.25,19
29264,CityE,7619270933178712,943.29,56,9,218.07,12
29265,CityA,4520123603219186,379.67,3,9,55.42,17
29266,CityA,6340192953541315,819.56,38,6,413.1,11
29267,CityA,4560500860063661,673.28,70,4,227.17,7
29268,CityA,6008183184469867,771.05,70,3,86.99,12
29269,CityC,3437627365233671,787.64,47,7,78.76,14
29270,CityE,2069121756415043,807.32,9,4,376.68,10
29271,CityA,8598014461891906,755.28,59,3,387.9,4
29272,CityE,9078703983397632,608.94,63,5,440.7,18
29273,CityE,4557782068430005,66.71,38,9,208.22,14
29274,CityE,4306934430353366,495.64,15,5,48.59,18
29275,CityB,5393442135514640,358.33,4,5,130.79,1
29276,CityE,5905640023242603,270.52,76,1,155.55,19
29277,CityD,5672306217181490,383.0,70,8,222.13,2
29278,CityE,7561824797469727,467.54,45,3,120.92,13
29279,CityB,7818336562285493,251.15,86,4,49.86,17
29280,CityA,4798749185750182,430.89,54,1,179.23,13
29281,CityB,4892308426762937,307.44,38,9,169.07,1
29282,CityA,4674511177888413,219.35,57,1,275.24,11
29283,CityC,2506934622952598,898.2,70,7,422.12,18
29284,CityA,1346105615667437,578.19,53,6,477.88,16
29285,CityA,5101319955713999,995.84,4,3,173.87,6
29286,CityA,8438367489349473,410.96,98,5,293.38,19
29287,CityD,1066608721604011,245.76,82,6,11.24,5
29288,CityA,9539717240398491,431.48,12,3,422.16,19
29289,CityE,2471780265382908,900.74,18,8,187.22,11
29290,CityC,6742250891286417,530.15,86,6,173.36,19
29291,CityD,9794786001851609,967.92,19,5,290.55,8
29292,CityB,1042342123571707,356.77,67,3,173.09,8
29293,CityC,9475438737290034,978.16,61,3,20.11,15
29294,CityE,8031250082511066,281.95,18,5,428.66,19
29295,CityA,6464216427247247,91.98,4,5,15.74,13
29296,CityB,4843954430364219,506.25,86,2,71.16,17
29297,CityE,9717743611296972,853.59,8,8,367.97,6
29298,CityB,9036540693251470,526.79,18,9,287.6,7
29299,CityC,7713257909506847,440.23,23,6,292.77,14
29300,CityD,9596845905302855,366.59,64,8,153.0,6
29301,CityE,7863762614624168,806.75,95,4,424.06,4
29302,CityC,6836795811236644,592.13,21,7,358.31,7
29303,CityC,3499593468358688,346.93,30,6,411.42,19
29304,CityC,8547016364011714,315.85,61,3,290.03,16
29305,CityB,1266253373408560,746.5,52,6,21.81,19
29306,CityD,5128552643818816,58.06,48,4,261.78,12
29307,CityE,9141301306054857,491.8,78,9,314.74,5
29308,CityD,4646704634887077,204.21,25,8,271.81,1
29309,CityE,5384500524631238,237.42,30,7,263.73,16
29310,CityA,3682898177467506,93.2,50,6,69.04,19
29311,CityA,2726032703580370,782.44,38,7,55.19,5
29312,CityE,6422417970919317,589.35,70,9,112.07,13
29313,CityB,2647168811267045,410.71,85,9,349.29,14
29314,CityB,7588437382149803,905.94,97,6,357.97,17
29315,CityD,7775012572557370,711.62,37,8,114.65,2
29316,CityC,1797072456046832,904.66,95,3,29.74,15
29317,CityA,6160778896969626,179.31,23,9,348.89,17
29318,CityB,3048179676970833,321.28,61,8,212.51,8
29319,CityE,3669228659599524,780.88,28,4,272.79,5
29320,CityC,3356546759858112,831.9,94,3,188.62,15
29321,CityC,6870517391990785,138.41,96,8,85.45,15
29322,CityA,9901574939602559,879.14,51,4,21.18,3
29323,CityB,2695602215323956,147.97,34,1,454.33,17
29324,CityE,7075253103280449,311.5,95,5,262.17,6
29325,CityE,7495535472286102,598.59,55,3,169.16,1
29326,CityB,1113429798963554,952.29,97,2,368.49,18
29327,CityC,4083849675157247,969.39,4,6,389.17,6
29328,CityE,9755368524292394,644.12,74,4,498.18,1
29329,CityE,2308412417781937,94.38,88,4,351.5,16
29330,CityB,2443368087731340,985.11,17,6,208.57,14
29331,CityD,3848121637457381,241.56,60,9,314.71,6
29332,CityE,6841842015090294,188.68,89,4,355.26,8
29333,CityE,1472335407192629,633.96,53,8,289.22,6
29334,CityD,9464282461635304,762.81,62,6,497.51,5
29335,CityD,7672926322553012,985.29,70,1,76.22,14
29336,CityB,6655777621203478,643.76,31,7,122.16,1
29337,CityE,9879548907491279,910.21,100,3,376.77,17
29338,CityA,6760450910902105,912.66,100,2,88.07,15
29339,CityE,7680728208257616,458.97,97,6,34.24,16
29340,CityB,3940239248188044,764.61,15,6,191.06,5
29341,CityC,1079847892961765,692.96,52,8,24.16,11
29342,CityB,3190059404312379,952.49,29,1,314.33,16
29343,CityB,3205933067532979,216.14,36,8,219.2,15
29344,CityD,5620742041110859,99.49,64,1,335.73,16
29345,CityB,9430168493567151,864.25,55,2,480.87,14
29346,CityA,9542529509370582,128.78,47,9,14.85,16
29347,CityC,6718499878562953,204.17,80,3,499.51,15
29348,CityC,1232503913426961,638.52,86,2,357.25,8
29349,CityD,6173424978330671,733.28,25,2,325.44,13
29350,CityA,2684279624158877,182.13,15,6,120.85,16
29351,CityE,4946091497413787,557.2,90,4,397.97,18
29352,CityB,4428961683044307,803.16,68,8,235.42,12
29353,CityC,9428834897835012,99.76,24,1,11.02,6
29354,CityE,3323553986954225,627.01,87,1,65.75,2
29355,CityA,4885326600231514,62.9,56,4,123.56,13
29356,CityE,5920157008654965,616.75,41,5,196.78,4
29357,CityC,6074453295758679,698.31,57,1,446.76,3
29358,CityC,8698016620759811,932.41,83,7,233.95,16
29359,CityE,9996938795247263,653.66,87,4,344.26,4
29360,CityB,3803391785901563,957.78,33,3,226.41,4
29361,CityD,2637668990030006,871.49,87,4,302.19,13
29362,CityC,2865067159759036,180.57,73,2,191.09,4
29363,CityD,1983125282166735,315.45,55,3,412.71,10
29364,CityD,2898929492157858,656.47,89,2,31.72,13
29365,CityA,6962104317045653,188.95,46,7,156.43,2
29366,CityB,6079058866887209,711.38,88,8,11.17,5
29367,CityA,2503200898794283,347.82,37,4,240.5,13
29368,CityA,3228126308649303,731.24,99,2,366.61,11
29369,CityA,4019091372746394,685.51,54,5,249.44,10
29370,CityE,8960053348700720,870.4,65,9,367.38,7
29371,CityC,2570989783946635,128.16,8,3,14.39,16
29372,CityE,4545277314242435,925.78,39,8,141.08,17
29373,CityD,4805722959503909,513.46,84,9,206.03,17
29374,CityE,8929744092125213,70.78,3,6,477.51,15
29375,CityE,5613334118643980,617.3,64,6,437.24,14
29376,CityC,1066941278266604,765.96,71,6,245.04,2
29377,CityB,3317724087843893,178.14,19,7,462.69,15
29378,CityD,2199546479608727,167.22,72,1,20.34,13
29379,CityA,1793794591286460,711.16,40,9,377.5,2
29380,CityD,8389347836213209,470.18,84,5,351.55,11
29381,CityC,8962145610534258,672.12,35,1,423.18,1
29382,CityC,3916955077781437,375.66,65,9,82.28,15
29383,CityC,6284231361156251,266.26,100,5,31.62,14
29384,CityD,4529868463617324,233.56,93,5,300.56,9
29385,CityB,7902073777274537,523.96,32,8,409.21,9
29386,CityA,2174361374259960,411.77,76,2,73.4,12
29387,CityA,7966329561566090,67.5,26,9,254.24,15
29388,CityC,8680369411528595,323.86,30,1,136.63,19
29389,CityA,5331564465399639,337.41,90,8,325.43,13
29390,CityE,5837951852017708,957.22,92,9,76.0,12
29391,CityA,8754298678512872,834.82,61,5,28.31,7
29392,CityD,6382411442730285,518.17,98,5,468.76,9
29393,CityD,4164943334024488,37.15,95,1,201.68,1
29394,CityB,4500847695494821,499.6,27,1,239.39,6
29395,CityB,5872318162126774,759.19,29,2,373.2,3
29396,CityD,4049741562147935,264.15,44,1,267.09,6
29397,CityE,6412889811387938,965.74,17,3,329.16,11
29398,CityB,1637359497607541,495.3,43,8,55.92,15
29399,CityD,2400279581814758,608.1,27,1,263.25,10
29400,CityE,2160078374082177,720.05,62,3,469.82,19
29401,CityB,7034937781775661,781.4,20,6,481.06,19
29402,CityE,8437844940211443,801.47,3,6,45.8,4
29403,CityC,3033618768597341,650.63,81,5,284.73,17
29404,CityD,4119078801883297,512.2,15,2,361.09,3
29405,CityB,2694805917439513,619.84,26,3,475.7,17
29406,CityA,6327565419075028,508.88,68,8,269.19,5
29407,CityC,6007611800026413,893.99,69,9,419.08,13
29408,CityA,5837805720568751,910.91,8,2,440.53,12
29409,CityE,7897352269093492,525.03,59,6,151.77,3
29410,CityC,6197249371037424,141.75,14,5,17.48,19
29411,CityC,7745479925702785,819.15,68,8,413.93,9
29412,CityD,4302779538146985,846.45,41,3,440.84,9
29413,CityC,8760223988177731,623.39,19,3,28.94,7
29414,CityD,9025548057865202,853.92,4,7,295.34,8
29415,CityA,7822870502738532,334.61,49,6,419.52,16
29416,CityA,3896666310226313,562.34,89,2,178.82,19
29417,CityA,8962630922157335,586.95,22,4,484.62,4
29418,CityB,5716486461095407,60.49,62,3,40.66,6
29419,CityA,4798524839280423,510.47,24,5,314.14,16
29420,CityB,7962317238422030,734.22,37,7,401.52,12
29421,CityC,4604115524584537,974.92,40,4,218.73,16
29422,CityB,6431320370006900,131.45,47,1,425.16,14
29423,CityB,3305510110337097,788.49,27,8,76.78,12
29424,CityA,3925286742926423,161.05,71,3,326.68,5
29425,CityC,3460224065262887,867.07,29,6,210.35,9
29426,CityA,6880045133348945,509.94,95,2,262.2,9
29427,CityE,6838624776229772,550.81,37,2,72.13,13
29428,CityC,7997260806693371,376.92,79,4,487.31,14
29429,CityB,8857450169919348,367.48,80,7,324.54,17
29430,CityA,6828988829564850,498.59,90,4,193.4,7
29431,CityC,3905321018153814,457.35,86,2,186.08,4
29432,CityC,6527748884453102,282.21,18,2,278.99,2
29433,CityE,8799571067007172,208.21,8,3,68.13,14
29434,CityC,5382938696074457,16.63,100,4,365.6,10
29435,CityA,4277854127752067,673.98,56,6,273.03,13
29436,CityB,4301636197885722,198.53,36,8,38.87,16
29437,CityD,8186464947002518,178.4,10,5,34.65,10
29438,CityD,9177847231466079,716.28,90,7,399.53,7
29439,CityE,5499416542763631,393.97,7,8,228.37,19
29440,CityA,6795334842745288,374.21,49,2,75.86,6
